"9784344815803","9784344815803","EAN_13","1462778378049","May 9, 2016 12:19:38 AM",""
"9784344813922","9784344813922","EAN_13","1462778375922","May 9, 2016 12:19:35 AM",""
"9784344814660","9784344814660","EAN_13","1462778374671","May 9, 2016 12:19:34 AM",""
"9784344814936","9784344814936","EAN_13","1462778373501","May 9, 2016 12:19:33 AM",""
"9784344813878","9784344813878","EAN_13","1462778371795","May 9, 2016 12:19:31 AM",""
"9784344814653","9784344814653","EAN_13","1462778370636","May 9, 2016 12:19:30 AM",""
"9784344813892","9784344813892","EAN_13","1462778367469","May 9, 2016 12:19:27 AM",""
"9784344813915","9784344813915","EAN_13","1462778366260","May 9, 2016 12:19:26 AM",""
"9784344814363","9784344814363","EAN_13","1462778364988","May 9, 2016 12:19:24 AM",""
"9784344814684","9784344814684","EAN_13","1462778361671","May 9, 2016 12:19:21 AM",""
"9784344814943","9784344814943","EAN_13","1462778343686","May 9, 2016 12:19:03 AM",""
"9784835217505","9784835217505","EAN_13","1462778341129","May 9, 2016 12:19:01 AM",""
"9784835217895","9784835217895","EAN_13","1462778339665","May 9, 2016 12:18:59 AM",""
"9784835217406","9784835217406","EAN_13","1462778337181","May 9, 2016 12:18:57 AM",""
"9784253197533","9784253197533","EAN_13","1462778335780","May 9, 2016 12:18:55 AM",""
"9784047260030","9784047260030","EAN_13","1462778333117","May 9, 2016 12:18:53 AM",""
"9780759528529","9780759528529","EAN_13","1462778331655","May 9, 2016 12:18:51 AM",""
"9784862630032","9784862630032","EAN_13","1462778209190","May 9, 2016 12:16:49 AM",""
"9784063243420","9784063243420","EAN_13","1462778208060","May 9, 2016 12:16:48 AM",""
"9784062124416","9784062124416","EAN_13","1462778202682","May 9, 2016 12:16:42 AM",""
"9784652086070","9784652086070","EAN_13","1462778200690","May 9, 2016 12:16:40 AM",""
"9784894560635","9784894560635","EAN_13","1462778198361","May 9, 2016 12:16:38 AM",""
"9784894560642","9784894560642","EAN_13","1462778195758","May 9, 2016 12:16:35 AM",""
"9784652086025","9784652086025","EAN_13","1462778194606","May 9, 2016 12:16:34 AM",""
"9784198614423","9784198614423","EAN_13","1462778192872","May 9, 2016 12:16:32 AM",""
"9784652086100","9784652086100","EAN_13","1462778188514","May 9, 2016 12:16:28 AM",""
"1101946030737","1101946030737","EAN_13","1462777831773","May 9, 2016 12:10:31 AM",""
"9784048530910","9784048530910","EAN_13","1462777829384","May 9, 2016 12:10:29 AM",""
"9784839933197","9784839933197","EAN_13","1462777825688","May 9, 2016 12:10:25 AM",""
"9784840233613","9784840233613","EAN_13","1462777811969","May 9, 2016 12:10:11 AM",""
"9784652086018","9784652086018","EAN_13","1462777810856","May 9, 2016 12:10:10 AM",""
"9784847017377","9784847017377","EAN_13","1462777809542","May 9, 2016 12:10:09 AM",""
"9784652086117","9784652086117","EAN_13","1462777806693","May 9, 2016 12:10:06 AM",""
"9784757744233","9784757744233","EAN_13","1462777805541","May 9, 2016 12:10:05 AM",""
"9784757735804","9784757735804","EAN_13","1462777804336","May 9, 2016 12:10:04 AM",""
"9784344813250","9784344813250","EAN_13","1462777786293","May 9, 2016 12:09:46 AM",""
"51120450","51120450","EAN_8","1462777782190","May 9, 2016 12:09:42 AM",""
"4984343880429","4984343880429","EAN_13","1462777778172","May 9, 2016 12:09:38 AM",""
"9784840126700","9784840126700","EAN_13","1462777772437","May 9, 2016 12:09:32 AM",""
"9784834770216","9784834770216","EAN_13","1462777769909","May 9, 2016 12:09:29 AM",""
"9784344810945","9784344810945","EAN_13","1462777766908","May 9, 2016 12:09:26 AM",""
"9784344813120","9784344813120","EAN_13","1462777765085","May 9, 2016 12:09:25 AM",""
"9784051061968","9784051061968","EAN_13","1462777719396","May 9, 2016 12:08:39 AM",""
"9784051061982","9784051061982","EAN_13","1462777718212","May 9, 2016 12:08:38 AM",""
"9784051061975","9784051061975","EAN_13","1462777717028","May 9, 2016 12:08:37 AM",""
"9784396770167","9784396770167","EAN_13","1462777704399","May 9, 2016 12:08:24 AM",""
"9784396770198","9784396770198","EAN_13","1462777702519","May 9, 2016 12:08:22 AM",""
"7780499770198","7780499770198","EAN_13","1462777701215","May 9, 2016 12:08:21 AM",""
"9784048538916","9784048538916","EAN_13","1462777698753","May 9, 2016 12:08:18 AM",""
"9784056030211","9784056030211","EAN_13","1462777661740","May 9, 2016 12:07:41 AM",""
"9784344809567","9784344809567","EAN_13","1462777659892","May 9, 2016 12:07:39 AM",""
"9784257905042","9784257905042","EAN_13","1462777649174","May 9, 2016 12:07:29 AM",""
"9784575941463","9784575941463","EAN_13","1462777647563","May 9, 2016 12:07:27 AM",""
"9784758052672","9784758052672","EAN_13","1462777645732","May 9, 2016 12:07:25 AM",""
"9784758052825","9784758052825","EAN_13","1462777643776","May 9, 2016 12:07:23 AM",""
"9784758052535","9784758052535","EAN_13","1462777642129","May 9, 2016 12:07:22 AM",""
"9784592187516","9784592187516","EAN_13","1462777640703","May 9, 2016 12:07:20 AM",""
"9784840214988","9784840214988","EAN_13","1462777638609","May 9, 2016 12:07:18 AM",""
"4891845018574","4891845018574","EAN_13","1462777633926","May 9, 2016 12:07:13 AM",""
"4891845500857","4891845500857","EAN_13","1462777631057","May 9, 2016 12:07:11 AM",""
"9784199603778","9784199603778","EAN_13","1462777628508","May 9, 2016 12:07:08 AM",""
"9784592132370","9784592132370","EAN_13","1462777609417","May 9, 2016 12:06:49 AM",""
"9784344803169","9784344803169","EAN_13","1462777608244","May 9, 2016 12:06:48 AM",""
"9784834261653","9784834261653","EAN_13","1462777607018","May 9, 2016 12:06:47 AM",""
"9784862633224","9784862633224","EAN_13","1462777605815","May 9, 2016 12:06:45 AM",""
"9784344801912","9784344801912","EAN_13","1462777604359","May 9, 2016 12:06:44 AM",""
"9784774730059","9784774730059","EAN_13","1462777603048","May 9, 2016 12:06:43 AM",""
"9784792603526","9784792603526","EAN_13","1462777601915","May 9, 2016 12:06:41 AM",""
