"9784344809499","9784344809499","EAN_13","1460570791086","Apr 13, 2016 11:06:31",""
"9784344820180","9784344820180","EAN_13","1460570789922","Apr 13, 2016 11:06:29",""
"9784344818897","9784344818897","EAN_13","1460570788790","Apr 13, 2016 11:06:28",""
"9784048541237","9784048541237","EAN_13","1460570776389","Apr 13, 2016 11:06:16",""
"9784048542784","9784048542784","EAN_13","1460570755685","Apr 13, 2016 11:05:55",""
"9784048543767","9784048543767","EAN_13","1460570754079","Apr 13, 2016 11:05:54",""
"9784048538732","9784048538732","EAN_13","1460570752929","Apr 13, 2016 11:05:52",""
"9784048533287","9784048533287","EAN_13","1460570751778","Apr 13, 2016 11:05:51",""
"9784048541091","9784048541091","EAN_13","1460570750650","Apr 13, 2016 11:05:50",""
"9784048541329","9784048541329","EAN_13","1460570749476","Apr 13, 2016 11:05:49",""
"9784048541763","9784048541763","EAN_13","1460570748310","Apr 13, 2016 11:05:48",""
"9784048538749","9784048538749","EAN_13","1460570747166","Apr 13, 2016 11:05:47",""
"9784048537674","9784048537674","EAN_13","1460570745988","Apr 13, 2016 11:05:45",""
"9784887416369","9784887416369","EAN_13","1460570725071","Apr 13, 2016 11:05:25",""
"9784887416543","9784887416543","EAN_13","1460570723891","Apr 13, 2016 11:05:23",""
"9784887416796","9784887416796","EAN_13","1460570722719","Apr 13, 2016 11:05:22",""
"9784887416604","9784887416604","EAN_13","1460570721491","Apr 13, 2016 11:05:21",""
"9784887416918","9784887416918","EAN_13","1460570720322","Apr 13, 2016 11:05:20",""
"9784887417083","9784887417083","EAN_13","1460570719177","Apr 13, 2016 11:05:19",""
"9784887416000","9784887416000","EAN_13","1460570718037","Apr 13, 2016 11:05:18",""
"9784887416222","9784887416222","EAN_13","1460570716899","Apr 13, 2016 11:05:16",""
"9784887415683","9784887415683","EAN_13","1460570715765","Apr 13, 2016 11:05:15",""
"9784887415683","9784887415683","EAN_13","1460570714593","Apr 13, 2016 11:05:14",""
"9784887416802","9784887416802","EAN_13","1460570697199","Apr 13, 2016 11:04:57",""
"9784887417090","9784887417090","EAN_13","1460570696073","Apr 13, 2016 11:04:56",""
"9784887417410","9784887417410","EAN_13","1460570694383","Apr 13, 2016 11:04:54",""
"9784887417557","9784887417557","EAN_13","1460570693230","Apr 13, 2016 11:04:53",""
"9784887417670","9784887417670","EAN_13","1460570692037","Apr 13, 2016 11:04:52",""
"9784887411562","9784887411562","EAN_13","1460570690770","Apr 13, 2016 11:04:50",""
"9784887411722","9784887411722","EAN_13","1460570689631","Apr 13, 2016 11:04:49",""
"9784887412071","9784887412071","EAN_13","1460570688450","Apr 13, 2016 11:04:48",""
"9784887410190","9784887410190","EAN_13","1460570687259","Apr 13, 2016 11:04:47",""
"9784887410206","9784887410206","EAN_13","1460570686089","Apr 13, 2016 11:04:46",""
"9784797360752","9784797360752","EAN_13","1460570670770","Apr 13, 2016 11:04:30",""
"9784797341423","9784797341423","EAN_13","1460570669613","Apr 13, 2016 11:04:29",""
"9784797353563","9784797353563","EAN_13","1460570668440","Apr 13, 2016 11:04:28",""
"9784797356748","9784797356748","EAN_13","1460570666685","Apr 13, 2016 11:04:26",""
"9784797360080","9784797360080","EAN_13","1460570665486","Apr 13, 2016 11:04:25",""
"9784797360073","9784797360073","EAN_13","1460570664333","Apr 13, 2016 11:04:24",""
"9784797364002","9784797364002","EAN_13","1460570663199","Apr 13, 2016 11:04:23",""
"9784063490596","9784063490596","EAN_13","1460570662075","Apr 13, 2016 11:04:22",""
"9784063490374","9784063490374","EAN_13","1460570660711","Apr 13, 2016 11:04:20",""
"9784063491524","9784063491524","EAN_13","1460570659317","Apr 13, 2016 11:04:19",""
"9784757739048","9784757739048","EAN_13","1460570631552","Apr 13, 2016 11:03:51",""
"9784047265318","9784047265318","EAN_13","1460570629059","Apr 13, 2016 11:03:49",""
