"9784344808621","9784344808621","EAN_13","1459821600365","Apr 4, 2016 7:00:00 PM",""
"9784344811850","9784344811850","EAN_13","1459821599234","Apr 4, 2016 6:59:59 PM",""
"9784344814516","9784344814516","EAN_13","1459821595464","Apr 4, 2016 6:59:55 PM",""
"9784344818507","9784344818507","EAN_13","1459821593062","Apr 4, 2016 6:59:53 PM",""
"9784344808850","9784344808850","EAN_13","1459821591877","Apr 4, 2016 6:59:51 PM",""
"9784344801295","9784344801295","EAN_13","1459821590681","Apr 4, 2016 6:59:50 PM",""
"9784344813076","9784344813076","EAN_13","1459821589312","Apr 4, 2016 6:59:49 PM",""
"9784344812208","9784344812208","EAN_13","1459821588148","Apr 4, 2016 6:59:48 PM",""
"9784344812536","9784344812536","EAN_13","1459821587010","Apr 4, 2016 6:59:47 PM",""
"9784344820869","9784344820869","EAN_13","1459821585656","Apr 4, 2016 6:59:45 PM",""
"9784344817258","9784344817258","EAN_13","1459821584529","Apr 4, 2016 6:59:44 PM",""
"9784344817470","9784344817470","EAN_13","1459821583355","Apr 4, 2016 6:59:43 PM",""
"9784344811393","9784344811393","EAN_13","1459821582172","Apr 4, 2016 6:59:42 PM",""
"9784344814509","9784344814509","EAN_13","1459821581023","Apr 4, 2016 6:59:41 PM",""
"9784344810587","9784344810587","EAN_13","1459821579784","Apr 4, 2016 6:59:39 PM",""
"9784344812178","9784344812178","EAN_13","1459821578614","Apr 4, 2016 6:59:38 PM",""
"9784344812178","9784344812178","EAN_13","1459821577463","Apr 4, 2016 6:59:37 PM",""
"9784344817722","9784344817722","EAN_13","1459821576292","Apr 4, 2016 6:59:36 PM",""
"9784344819283","9784344819283","EAN_13","1459821575143","Apr 4, 2016 6:59:35 PM",""
"9784344809406","9784344809406","EAN_13","1459821573986","Apr 4, 2016 6:59:33 PM",""
"9784344810785","9784344810785","EAN_13","1459821572851","Apr 4, 2016 6:59:32 PM",""
"9784901926713","9784901926713","EAN_13","1459821523413","Apr 4, 2016 6:58:43 PM",""
"9784861270161","9784861270161","EAN_13","1459821521017","Apr 4, 2016 6:58:41 PM",""
"9784861270628","9784861270628","EAN_13","1459821519846","Apr 4, 2016 6:58:39 PM",""
"9784861271946","9784861271946","EAN_13","1459821518721","Apr 4, 2016 6:58:38 PM",""
"9784861272240","9784861272240","EAN_13","1459821516407","Apr 4, 2016 6:58:36 PM",""
"9784861272820","9784861272820","EAN_13","1459821515142","Apr 4, 2016 6:58:35 PM",""
"9784861274336","9784861274336","EAN_13","1459821514021","Apr 4, 2016 6:58:34 PM",""
"9784861274947","9784861274947","EAN_13","1459821512869","Apr 4, 2016 6:58:32 PM",""
"9784861274947","9784861274947","EAN_13","1459821511701","Apr 4, 2016 6:58:31 PM",""
"9784861275586","9784861275586","EAN_13","1459821510245","Apr 4, 2016 6:58:30 PM",""
"9784861275593","9784861275593","EAN_13","1459821509045","Apr 4, 2016 6:58:29 PM",""
"9784861275708","9784861275708","EAN_13","1459821507890","Apr 4, 2016 6:58:27 PM",""
