"9784150305550","9784150305550","EAN_13","1460593324320","Apr 13, 2016 5:22:04 PM",""
"9784044291013","9784044291013","EAN_13","1460593309602","Apr 13, 2016 5:21:49 PM",""
"9784044291020","9784044291020","EAN_13","1460593308388","Apr 13, 2016 5:21:48 PM",""
"9784044291051","9784044291051","EAN_13","1460593307206","Apr 13, 2016 5:21:47 PM",""
"9784044271848","9784044271848","EAN_13","1460593216180","Apr 13, 2016 5:20:16 PM",""
"9784044199036","9784044199036","EAN_13","1460593215041","Apr 13, 2016 5:20:15 PM",""
"9784403521379","9784403521379","EAN_13","1460593213882","Apr 13, 2016 5:20:13 PM",""
"9784344405134","9784344405134","EAN_13","1460593212741","Apr 13, 2016 5:20:12 PM",""
"9784797341645","9784797341645","EAN_13","1460593211562","Apr 13, 2016 5:20:11 PM",""
"9784872578676","9784872578676","EAN_13","1460593210380","Apr 13, 2016 5:20:10 PM",""
"9784757720572","9784757720572","EAN_13","1460593209034","Apr 13, 2016 5:20:09 PM",""
"9784344813670","9784344813670","EAN_13","1460593162293","Apr 13, 2016 5:19:22 PM",""
"9784872579741","9784872579741","EAN_13","1460593161155","Apr 13, 2016 5:19:21 PM",""
"9784829123881","9784829123881","EAN_13","1460593159920","Apr 13, 2016 5:19:19 PM",""
"9784062550727","9784062550727","EAN_13","1460593158780","Apr 13, 2016 5:19:18 PM",""
"9784829163689","9784829163689","EAN_13","1460593157615","Apr 13, 2016 5:19:17 PM",""
"9784840111058","9784840111058","EAN_13","1460593156479","Apr 13, 2016 5:19:16 PM",""
"9784840220101","9784840220101","EAN_13","1460593155314","Apr 13, 2016 5:19:15 PM",""
"9784087482201","9784087482201","EAN_13","1460593136795","Apr 13, 2016 5:18:56 PM",""
"9784840105712","9784840105712","EAN_13","1460593134976","Apr 13, 2016 5:18:54 PM",""
"9784887416932","9784887416932","EAN_13","1460593133832","Apr 13, 2016 5:18:53 PM",""
"9784592884613","9784592884613","EAN_13","1460593132652","Apr 13, 2016 5:18:52 PM",""
"9784044452032","9784044452032","EAN_13","1460593131549","Apr 13, 2016 5:18:51 PM",""
"9784044184032","9784044184032","EAN_13","1460593044142","Apr 13, 2016 5:17:24 PM",""
"9784044184063","9784044184063","EAN_13","1460593042982","Apr 13, 2016 5:17:22 PM",""
"9784044184049","9784044184049","EAN_13","1460593041824","Apr 13, 2016 5:17:21 PM",""
"9784044184049","9784044184049","EAN_13","1460593040625","Apr 13, 2016 5:17:20 PM",""
"9784044184049","9784044184049","EAN_13","1460593039454","Apr 13, 2016 5:17:19 PM",""
"9784044291037","9784044291037","EAN_13","1460593038296","Apr 13, 2016 5:17:18 PM",""
